17162816,0,0,0,1
9169818,426,0,1,0
15353740,147,0,0,1
14980401,99,0,0,1
6311484,116,0,0,1
8936730,184,0,0,1
7272924,137,0,0,1
12033561,179,0,0,1
3918969,180,0,0,1
12536357,285,0,0,1
15543785,149,0,0,1
10853741,0,0,0,1
10853742,0,0,0,1
11597644,207,0,0,1
15522182,207,0,0,1
2678547,193,0,0,1
13994,261,0,0,1
11458430,0,0,0,1
2260011,93,0,0,1
15367767,140,0,0,1
15850415,242,0,0,1
12570025,159,0,0,1
8746717,87,0,0,1
7502725,124,0,0,1
504567,0,0,0,1
2556876,77,0,0,1
1753909,222,0,0,1
2556878,0,0,0,1
15308161,111,0,0,1
15577593,275,0,0,1
11642302,126,0,0,1
8309445,157,0,0,1
16249819,331,0,1,0
11212880,326,0,0,1
7908692,319,0,0,1
10549476,0,0,0,1
17148822,228,0,0,1
16242331,145,0,0,1
17148826,256,0,0,1
3423300,145,0,0,1
15462415,160,0,0,1
15665286,216,0,0,1
88550,319,0,0,1
2511397,171,0,0,1
2921973,112,0,0,1
3918963,264,0,0,1
2921971,159,0,0,1
15552109,179,0,0,1
4821590,0,0,0,1
8272553,266,0,0,1
2157240,140,0,0,1
3918962,48,0,0,1
1526094,196,0,0,1
1808645,120,0,0,1
15175871,236,0,1,0
3290171,131,0,0,1
4800969,0,0,0,1
7910071,240,0,0,1
15890101,283,0,0,1
6790256,87,0,0,1
8414625,93,0,0,1
16440571,166,0,0,1
8741090,130,0,0,1
12738330,441,0,0,1
10394390,106,0,0,1
12459366,191,0,0,1
17720670,146,0,0,1
10394397,318,0,0,1
17441254,151,0,0,1
12764588,196,0,0,1
17441253,204,0,0,1
9460889,279,0,0,1
3937175,56,0,0,1
15145511,298,0,0,1
17473350,177,0,0,1
7480645,259,0,0,1
3937171,118,1,0,0
10394395,348,0,0,1
3937173,107,0,0,1
3937172,217,0,0,1
2667285,60,0,0,1
15884182,158,0,0,1
11686282,164,0,0,1
10394394,103,0,0,1
4079876,140,0,0,1
15623886,200,0,0,1
3600530,182,0,0,1
4079875,101,0,0,1
15305456,173,0,0,1
17351504,255,0,0,1
8884060,304,0,0,1
7833122,80,0,0,1
12534079,0,0,0,1
3116554,0,0,0,1
3116553,0,0,0,1
11324954,314,0,0,1
15599810,214,0,0,1
7757989,266,0,0,1
6299503,180,1,1,1
1651308,327,0,0,1
15552078,101,0,0,1
2260008,131,0,0,1
17293240,246,0,0,1
16458447,203,1,1,1
6808894,0,0,0,1
9015811,260,0,0,1
3102414,210,0,0,1
232501,0,0,0,1
15357191,149,0,0,1
7064406,0,0,0,1
15668650,223,0,0,1
15357194,174,0,0,1
3121893,145,0,0,1
9829243,229,0,0,1
17159851,137,0,0,1
9769341,78,0,0,1
7582259,258,0,0,1
2556954,168,0,0,1
11339758,264,0,0,1
8994171,341,0,0,1
7838952,160,0,0,1
6316736,26,0,0,1
8628760,207,0,0,1
12602559,0,0,0,1
12602558,149,0,0,1
1230119,70,0,0,1
11936179,203,0,0,1
2158230,146,0,0,1
16414376,225,0,0,1
15719949,279,0,0,1
15653670,217,0,0,1
6296648,94,0,0,1
3103107,0,0,0,1
9343107,191,0,0,1
10611107,239,0,0,1
15678183,200,0,0,1
16460768,221,0,0,1
10346748,0,0,0,1
17505102,249,0,0,1
1999768,247,0,0,1
9650600,347,0,0,1
9394284,136,0,0,1
6417072,198,0,0,1
7934432,109,0,0,1
15934205,251,0,0,1
15934200,180,0,0,1
12194265,150,0,0,1
18035214,259,0,0,1
3143692,109,0,0,1
3080388,107,0,0,1
16604677,202,0,0,1
9670289,173,0,0,1
9670288,320,0,0,1
7935214,137,0,0,1
9670284,191,0,0,1
9670287,229,0,0,1
6688326,121,0,0,1
2494745,0,0,0,1
9670283,359,0,0,1
3014415,181,1,0,0
4080820,155,0,0,1
11965231,169,0,0,1
11454715,339,0,0,1
8257965,85,0,0,1
2544370,0,0,0,1
6820990,0,0,0,1
6387823,251,0,0,1
10923617,193,0,0,1
9711753,310,0,0,1
6375292,0,0,0,1
10923613,300,0,0,1
8782226,137,0,0,1
3041168,120,0,0,1
12803549,127,0,0,1
2722601,97,0,0,1
3919928,105,0,0,1
116102,0,0,0,1
16404516,308,0,0,1
6316744,186,0,0,1
6316745,67,0,0,1
6316746,112,0,0,1
15483754,162,1,0,0
17476135,0,0,0,1
12349914,199,0,0,1
3084928,159,0,0,1
17476139,364,1,1,1
9438167,146,0,0,1
6924785,274,0,0,1
14630284,296,0,0,1
14630285,325,0,0,1
12690299,199,0,0,1
8587944,144,0,0,1
2154314,124,0,0,1
14753497,190,0,0,1
7413919,0,0,0,1
15246366,125,0,0,1
7893360,127,0,0,1
3001636,0,0,0,1
99404,0,0,0,1
2513822,101,0,0,1
12870582,321,0,0,1
9932903,0,0,0,1
11139758,250,0,0,1
3696073,97,0,0,1
10738078,163,0,0,1
16955037,273,0,0,1
9002131,205,0,0,1
9429939,203,0,0,1
12548635,232,0,0,1
8371644,203,0,0,1
6704015,103,0,0,1
12194758,151,0,0,1
1771261,198,0,0,1
6246455,0,0,0,1
16622753,180,0,0,1
6770239,127,0,0,1
16481690,255,0,0,1
16612152,150,0,0,1
9022180,97,0,0,1
8916267,171,0,0,1
12804708,225,0,0,1
1167420,0,0,0,1
6303585,206,0,0,1
17183134,232,0,0,1
12804706,130,0,0,1
12804705,239,0,0,1
1553391,175,0,0,1
15552110,227,0,0,1
4964582,0,0,0,1
11388728,230,0,0,1
11504311,138,0,0,1
7975389,0,0,0,1
9120892,113,0,0,1
17326046,286,0,0,1
3749486,52,0,0,1
16370416,385,0,0,1
6787572,0,0,0,1
9687971,184,0,0,1
3444908,245,0,0,1
11229741,207,0,0,1
9687977,230,0,0,1
12920531,185,0,0,1
9253040,236,0,0,1
1826713,135,0,0,1
7997728,193,0,0,1
2511399,217,0,0,1
11441963,228,0,0,1
16332593,116,0,0,1
16332592,217,0,0,1
16332591,167,0,0,1
17520213,192,0,0,1
16332597,97,0,0,1
16332596,85,0,0,1
16332595,104,0,0,1
16332594,115,0,0,1
15370970,196,0,0,1
16332599,115,0,0,1
16332598,109,0,0,1
3613590,113,0,0,1
2106608,187,0,0,1
2158655,111,0,0,1
6794153,0,0,0,1
17127180,238,0,0,1
2106609,86,0,0,1
1186617,360,0,0,1
10436901,385,0,0,1
10436900,248,0,0,1
17161555,223,1,1,1
16257557,152,0,0,1
2912118,101,0,0,1
10789180,125,0,0,1
12724692,121,0,0,1
5986864,0,0,0,1
1560880,131,0,0,1
15308192,121,0,0,1
1560887,0,0,0,1
2526053,132,0,0,1
3259560,70,0,0,1
1208862,94,0,0,1
7599383,145,0,0,1
6408042,90,0,0,1
8429990,173,0,0,1
15018309,130,0,0,1
8551991,324,0,0,1
7170343,109,0,0,1
3701388,257,0,0,1
12419456,295,0,0,1
6289037,0,0,0,1
16137201,224,0,0,1
6601079,167,0,0,1
2494730,0,0,0,1
2494731,0,0,0,1
15355901,204,1,1,1
11602008,234,0,0,1
10858115,0,0,0,1
3211044,189,0,0,1
7256810,0,0,0,1
7256811,80,0,0,1
15106009,195,0,0,1
3211045,106,0,0,1
12738314,230,1,1,1
12694842,393,0,0,1
15979920,300,1,1,1
1904236,109,0,0,1
2195585,91,0,0,1
10544687,0,0,0,1
15530538,187,0,0,1
6810077,160,0,0,1
11367576,219,0,0,1
2986397,84,0,0,1
12710880,337,0,0,1
17040619,150,0,0,1
17228117,257,0,0,1
16735573,227,0,0,1
7700209,100,0,0,1
17228110,411,0,0,1
17228111,284,0,0,1
2154047,119,0,0,1
10790640,233,0,0,1
2154045,0,0,0,1
2154044,0,0,0,1
2154042,93,0,0,1
12036836,196,0,0,1
15000626,303,0,0,1
11458640,89,0,0,1
15000625,284,0,0,1
15112303,227,0,0,1
2154048,178,0,0,1
12747620,125,0,0,1
7518934,209,0,0,1
16091400,206,0,0,1
6730766,166,0,0,1
14978943,145,0,0,1
3926732,145,0,0,1
7972899,103,0,0,1
8826712,212,0,0,1
8729350,143,0,0,1
10902738,287,0,0,1
1977832,0,0,0,1
11706510,342,0,0,1
12382882,117,0,0,1
1481120,245,0,0,1
12575440,159,0,0,1
4216500,0,0,0,1
9499987,88,0,0,1
11774388,431,0,0,1
10902734,344,0,0,1
17551794,247,0,0,1
10902737,321,0,0,1
15353753,147,0,0,1
15353751,109,0,0,1
8936724,122,0,0,1
9547500,72,0,0,1
15353754,145,0,0,1
8365945,256,1,1,1
8587524,74,0,0,1
8587523,333,0,0,1
3353503,365,0,0,1
8327660,196,0,0,1
2541326,251,0,0,1
8208216,160,0,0,1
11105032,178,0,0,1
15948789,208,0,0,1
6787621,206,0,0,1
6787620,57,0,0,1
16949766,186,0,0,1
504574,0,0,0,1
6289219,100,1,0,0
2667321,167,0,0,1
10711581,169,0,0,1
2921987,172,0,0,1
9367328,254,0,0,1
8763768,193,0,0,1
2508250,138,0,0,1
1531877,185,0,0,1
10924999,385,0,0,1
8629224,77,0,0,1
16625037,216,0,0,1
6858063,68,0,0,1
15895573,315,0,0,1
15615763,0,0,0,1
16546904,202,0,0,1
17543610,268,0,0,1
15890111,261,0,1,0
15704099,291,0,0,1
16551127,321,0,0,1
2117229,112,0,0,1
3319936,0,0,0,1
8438070,227,0,0,1
11686276,166,0,0,1
2175455,166,0,0,1
6305126,113,0,0,1
5260222,0,0,0,1
11687671,210,0,0,1
17043629,233,0,0,1
8153385,225,0,0,1
3383860,81,0,0,1
17441241,157,0,0,1
16882620,201,0,0,1
9755953,325,0,0,1
9755952,241,0,0,1
12817942,272,0,0,1
17350951,91,0,0,1
16532940,203,0,0,1
2359429,279,0,0,1
16563656,195,1,1,1
4345381,0,0,0,1
11503569,0,0,0,1
9768864,241,0,0,1
11210157,154,0,0,1
10844868,136,0,0,1
929638,123,0,0,1
14743464,254,1,1,1
7891628,127,0,0,1
10844866,208,0,0,1
2845323,139,0,0,1
16793501,48,0,0,1
3129667,167,0,0,1
7558946,448,1,1,1
6251296,0,0,0,1
16475781,284,0,0,1
8988512,126,0,0,1
11904989,142,1,0,0
11130007,174,0,0,1
11797294,187,0,1,0
11253681,97,0,0,1
7713464,57,0,0,1
12556326,582,0,0,1
12377347,262,0,0,1
16882999,0,0,0,1
16372413,419,0,0,1
10987019,252,0,1,0
16372417,167,0,0,1
12063014,0,0,0,1
8807609,136,0,0,1
10368012,105,0,0,1
8259351,0,0,0,1
2832357,195,0,0,1
12373325,133,0,0,1
10368014,190,0,0,1
17116822,289,1,1,1
2277832,117,0,0,1
897065,84,0,0,1
96053,0,0,0,1
15925982,136,0,1,0
7738406,169,0,0,1
16826358,251,0,1,0
11765067,206,0,0,1
6275325,139,0,0,1
96058,0,0,0,1
16678505,218,0,0,1
15890592,184,1,1,1
17704329,190,0,0,1
17604673,74,0,0,1
7493847,565,0,0,1
11512616,178,0,0,1
8524422,0,0,0,1
11542410,210,0,0,1
6261038,74,0,0,1
11542415,164,0,0,1
3685249,157,0,0,1
8685254,184,0,0,1
12602562,161,0,0,1
12602563,566,0,0,1
12602560,74,0,0,1
12602561,180,0,0,1
15653646,91,0,0,1
15719952,220,0,0,1
5610119,42,0,0,1
12102502,296,0,0,1
12112609,153,0,0,1
15137602,325,0,0,1
11542785,203,0,0,1
3003076,265,0,0,1
9563795,127,0,0,1
11770538,154,0,0,1
12181748,206,0,0,1
6885540,176,0,0,1
6091029,0,0,0,1
10115534,0,0,0,1
8839416,165,0,0,1
12812449,197,0,0,1
12812446,195,0,0,1
11770531,264,0,0,1
11770533,158,0,0,1
11770534,107,0,0,1
3528417,147,0,0,1
10050350,113,0,0,1
17687492,244,0,0,1
972591,0,0,0,1
261593,0,0,0,1
16741311,312,0,0,1
16885627,304,0,0,1
17317975,86,0,0,1
